,ref_no,project,family,genus,species,day,month,month_numeric,year,state,county,locality,resurvey_site,genusspeciesconcat,ioc.key,latitude,longitude
493,KT_39602,active_resurvey,Laniidae,Lanius,ludovicianus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Laniusludovicianus,Lanius:ludovicianus,39.091654,-99.758244
494,KT_39533,active_resurvey,Picidae,Leuconotopicus,villosus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Leuconotopicusvillosus,Leuconotopicus:villosus,39.091654,-99.758244
516,KT_39601,active_resurvey,Mimidae,Mimus,polyglottos,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Mimuspolyglottos,Mimus:polyglottos,39.091654,-99.758244
518,KT_39517,active_resurvey,Tyrannidae,Sayornis,phoebe,28,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Sayornisphoebe,Sayornis:phoebe,39.091654,-99.758244
558,KT_39539,active_resurvey,Sittidae,Sitta,carolinensis,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Sittacarolinensis,Sitta:carolinensis,39.091654,-99.758244
560,KT_39516,active_resurvey,Sturnidae,Sturnus,vulgaris,28,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Sturnusvulgaris,Sturnus:vulgaris,39.091654,-99.758244
561,KT_39515,active_resurvey,Mimidae,Toxostoma,rufum,28,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Toxostomarufum,Toxostoma:rufum,39.091654,-99.758244
562,KT_39540,active_resurvey,Mimidae,Toxostoma,rufum,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Toxostomarufum,Toxostoma:rufum,39.091654,-99.758244
563,KT_39530,active_resurvey,Tyrannidae,Tyrannus,tyrannus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Tyrannustyrannus,Tyrannus:tyrannus,39.091654,-99.758244
564,KT_39531,active_resurvey,Tyrannidae,Tyrannus,tyrannus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, Hackberry Creek",Kansas: Trego Co.; Purinton Ranch,Tyrannustyrannus,Tyrannus:tyrannus,39.091654,-99.758244
478,KT_39535,active_resurvey,Picidae,Colaptes,auratus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, homeastead grove",Kansas: Trego Co.; Purinton Ranch,Colaptesauratus,Colaptes:auratus,39.091654,-99.758244
479,KT_39536,active_resurvey,Picidae,Colaptes,auratus,30,April,4,2024,Kansas,Trego,"Purinton Ranch, homeastead grove",Kansas: Trego Co.; Purinton Ranch,Colaptesauratus,Colaptes:auratus,39.091654,-99.758244
